FAMILIA,GRUPO,ARTÍCULO,NOMBRE,IMPORTE
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.9,RADIOTERAPIA. NIVEL III: HIPÓFISIS RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.10,RADIOTERAPIA. NIVEL III: MELANOMA OCULAR. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.10,RADIOTERAPIA. NIVEL III: MELANOMA OCULAR.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.11,RADIOTERAPIA. NIVEL III: TUMORES ORBITARIOS. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.11,RADIOTERAPIA. NIVEL III: TUMORES ORBITARIOS.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.12,RADIOTERAPIA. NIVEL III: PROCESOS DE TUMORES EN CABEZA-CUELLO: (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.12,RADIOTERAPIA. NIVEL III: PROCESOS DE TUMORES EN CABEZA-CUELLO:,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.13,RADIOTERAPIA. NIVEL III: PARÓTIDA/SENOS RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.13,RADIOTERAPIA. NIVEL III: PARÓTIDA/SENOS RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.14,RADIOTERAPIA. NIVEL III: CAVUM/PRIMARIO CERVICAL DE ORIGEN DESCONOCIDO. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.14,RADIOTERAPIA. NIVEL III: CAVUM/PRIMARIO CERVICAL DE ORIGEN DESCONOCIDO.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.15,RADIOTERAPIA. NIVEL III: ORL COMPLEMENTARIO/RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.15,RADIOTERAPIA. NIVEL III: ORL COMPLEMENTARIO/RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.16,RADIOTERAPIA. NIVEL III: CAVIDAD ORAL COMPLEMENTARIO/RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.16,RADIOTERAPIA. NIVEL III: CAVIDAD ORAL COMPLEMENTARIO/RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.17,RADIOTERAPIA. NIVEL III: VEJIGA/PRÓSTATA RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.17,RADIOTERAPIA. NIVEL III: VEJIGA/PRÓSTATA RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.18,RADIOTERAPIA. NIVEL III: SARCOMAS PARTES BLANDAS COMPLEMENTARIO/RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.18,RADIOTERAPIA. NIVEL III: SARCOMAS PARTES BLANDAS COMPLEMENTARIO/RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.19,RADIOTERAPIA. NIVEL III: TUMORES ÓSEOS COMPLEMENTARIOS/RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.19,RADIOTERAPIA. NIVEL III: TUMORES ÓSEOS COMPLEMENTARIOS/RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.20,RADIOTERAPIA. NIVEL III: PIEL :TRATAMIENTO CON ELECTRONES CON DOSIS > 60 GY. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.20,RADIOTERAPIA. NIVEL III: PIEL :TRATAMIENTO CON ELECTRONES CON DOSIS > 60 GY.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.21,RADIOTERAPIA. NIVEL III: PULMÓN RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.21,RADIOTERAPIA. NIVEL III: PULMÓN RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.22,RADIOTERAPIA. NIVEL III: ESÓFAGO/TRÁQUEA RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.22,RADIOTERAPIA. NIVEL III: ESÓFAGO/TRÁQUEA RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.23,RADIOTERAPIA. NIVEL III: ESTÓMAGO RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.23,RADIOTERAPIA. NIVEL III: ESTÓMAGO RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.24,RADIOTERAPIA. NIVEL III: RECTO/SIGMA RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.24,RADIOTERAPIA. NIVEL III: RECTO/SIGMA RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.25,RADIOTERAPIA. NIVEL III: LINFOMAS (CAMPOS TIPO MANTLE. Y INVERTIDA. INT E INST). (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.25,RADIOTERAPIA. NIVEL III: LINFOMAS (CAMPOS TIPO MANTLE. Y INVERTIDA. INT E INST).,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.26,RADIOTERAPIA. NIVEL III: OVARIO COMPLEMENTARIO/RADICAL. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.26,RADIOTERAPIA. NIVEL III: OVARIO COMPLEMENTARIO/RADICAL.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.27,RADIOTERAPIA. NIVEL III: OTROS TRATAMIENTOS CON RADIOTERAPIA CON DOSIS > DE 60 GY.,3137.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.3.27,RADIOTERAPIA. NIVEL III: OTROS TRATAMIENTOS CON RADIOTERAPIA CON DOSIS > DE 60 GY. (ACELERADOR LINEAL),3679.22 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.1,RADIOTERAPIA. NIVEL IV: IRRADIACIÓN CRANEOESPINAL. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.1,RADIOTERAPIA. NIVEL IV: IRRADIACIÓN CRANEOESPINAL.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.2,RADIOTERAPIA. NIVEL IV: MEDULOBLASTOMA. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.2,RADIOTERAPIA. NIVEL IV: MEDULOBLASTOMA.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.3,RADIOTERAPIA. NIVEL IV: RETINOBLASTOMA.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.3,RADIOTERAPIA. NIVEL IV: RETINOBLASTOMA. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.4,RADIOTERAPIA. NIVEL IV: TUMOR DE WILMS.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.4,RADIOTERAPIA. NIVEL IV: TUMOR DE WILMS. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.5,RADIOTERAPIA. NIVEL IV: NEUROBLASTOMA.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.5,RADIOTERAPIA. NIVEL IV: NEUROBLASTOMA. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.6,RADIOTERAPIA. NIVEL IV: OTROS TUMORES PEDIÁTRICOS. (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.6,RADIOTERAPIA. NIVEL IV: OTROS TUMORES PEDIÁTRICOS.,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.7,CENTROS HOSP. RADIOT. NIVEL IV: TRAT. DE NIÑOS PEQUEÑOS (HASTA LOS 7 AÑOS). POR LA DIFICULTAD DE INMOVILIZACIÓN. ANESTESIA... (ACELERADOR LINEAL),4819.12 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.4.7,RADIOTERAPIA. NIVEL IV: TRATAMIENTO DE NIÑOS PEQUEÑOS (HASTA LOS 7 AÑOS). POR LA DIFICULTAD DE INMOVILIZACIÓN. ANESTESIA...,4073.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.1,RADIOTERAPIA. NIVEL V: IRRADIACIÓN HEMICORPORAL TOTAL: 70 URIV.,2299.51 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.2,RADIOTERAPIA. NIVEL V: IRRADIACIÓN CORPORAL TOTAL CON FOTONES: 140 URIV.,4599.03 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.3,RADIOTERAPIA. NIVEL V: IRRADIACIÓN CORPORAL TOTAL CON ELECTRONES: 180 URIV.,5913.03 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.4,RADIOTERAPIA. NIVEL V: RT INTRAOPERATORIA: 170 URIV.,5584.53 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.5,RADIOTERAPIA. NIVEL V: RADIOCIRUGÍA (UNA SOLA FRACCIÓN): 170 URIV.,5584.53 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.3.5.6,RADIOTERAPIA. NIVEL V: RADIOTERAPIA ESTEREOTAXICA (MULTIPLES FRACCIONES): 180 URIV.,5913.03 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.1,OTROS PROC. DIAG. Y TERAP. INTRADERMORREACCIÓN. BATERÍA ESTÁNDAR,40.24 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.2,OTROS PROC. DIAG. Y TERAP. TEST EPICUTÁNEO. BATERÍA ESTÁNDAR,37.07 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.3,OTROS PROC. DIAG. Y TERAP. TEST DE PROVOCACIÓN CONTROLADA,40.57 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.4,OTROS PROC. DIAG. Y TERAP. TEST DE PROVOCACIÓN OCULAR,23.97 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.5,OTROS PROC. DIAG. Y TERAP. TEST DE PROVOCACIÓN NASAL,23.97 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.6,OTROS PROC. DIAG. Y TERAP. TEST DE PROVOCACIÓN BRONQUIAL,23.97 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.7,OTROS PROC. DIAG. Y TERAP. INMUNOTERAPIA (POR DOSIS),8.11 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.8,OTROS PROC. DIAG. Y TERAP. INMUNOGLOBULINAS,190.62 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.9.1,OTROS PROC. DIAG. Y TERAP. PROCEDIMIENTOS ESTIMULATIVOS: SESIÓN DE ACUPUNTURA,509.81 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.9.2,OTROS PROC. DIAG. Y TERAP. PROCEDIMIENTOS ESTIMULATIVOS: ESTIMULACIÓN TRANSCUTÁNEA (TENS),8353.69 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.9.3,OTROS PROC. DIAG. Y TERAP. PROCEDIMIENTOS ESTIMULATIVOS: ESTIMULACIÓN MEDULAR (IMPLANTE NEUROESTIMULADOR INTERNO),31.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.9.4,OTROS PROC. DIAG. Y TERAP. PROCEDIMIENTOS ESTIMULATIVOS: ESTIMULACIÓN NERVIOS PERIFÉRICOS (ELECTROACUPUNTURA),24.19 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.1,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO NERVIOS PERIFÉRICOS,105.02 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.2,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO NERVIOSTERMINALES CRANEALES,105.02 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.3,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: SESIÓN DE CONTROL PARA CATÉTERES PLEXO BRAQUIAL DE REHABILITACIÓN,174.39 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.4,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO RAMAS PRINCIPALES NERVIOS CRANEALES,348.79 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.5,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO SUBARACNOIDEO,245.04 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.6,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO SIMPÁTICO CÉRVICO TORÁCICO,208.76 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.7,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NEUROLÍTICO NERVIOS PERIFÉRICOS,208.76 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.8,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NEUROLÍTICO RAMAS TERMINALES NERVIOS CRANEALES,347.51 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.9,CENTROS HOSP. OTROS PROC. DIAG. Y TERAP. TRAT. ABLACTIVOS: SESIÓN DE ANESTÉSICOS LOCALES INTRAVENOSOS(máx. 2 trat.. cada uno con un máx. de 7 sesiones,244.41 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.10,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO I.IV.. CON ANTIHIPERTENSIVOS (MÁXIMO DE 7).,139.39 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.11,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO EPIDURAL NO NEUROLÍTICO,244.41 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.12,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO SIMPÁTICO LUMBAR,347.51 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.13,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: BLOQUEO NO NEUROLÍTICO ESPLÁCNICO,347.51 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.14,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: IMPLANTE DE CATÉTERES PARA REHABILITACIÓN MIEMBRO SUPERIOR,174.39 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.15,OTROS PROC. DIAG. Y TERAP. TRATAMIENTOS ABLACTIVOS: CONTROL DOLOR POSTOPERATORIOMEDIANTE CATÉTERE PERIDURALES,3491.68 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.4.10.16,CENTROS HOSP. OTROS PROC. DIAG. Y TERAP. TRAT. ABLACTIVOS: P.C.A. ANALGESIA CONTROLADA POR EL PACIENTEMEDIANTE BOMBAS DE INFUSIÓN COMPUTERIZADAS,347.51 
