LTLA_name,LTLA_code,specimen_date,n,percent,sgtf,total,conf_low,conf_high
Thurrock,E06000034,08/12/2021,27,22.69,Cases with confirmed SGTF,119,15.72780677,31.45172228
Thurrock,E06000034,09/12/2021,69,56.1,Cases with confirmed S-gene,123,46.87216336,64.93676874
Thurrock,E06000034,09/12/2021,54,43.9,Cases with confirmed SGTF,123,35.06323126,53.12783664
Thurrock,E06000034,10/12/2021,73,65.77,Cases with confirmed S-gene,111,56.08282762,74.34115005
Thurrock,E06000034,10/12/2021,38,34.23,Cases with confirmed SGTF,111,25.65884995,43.91717238
Tower Hamlets,E09000030,07/12/2021,78,66.67,Cases with confirmed S-gene,117,57.2758148,74.94581304
Tower Hamlets,E09000030,07/12/2021,39,33.33,Cases with confirmed SGTF,117,25.05418696,42.7241852
Tower Hamlets,E09000030,08/12/2021,76,69.09,Cases with confirmed S-gene,110,59.46141457,77.36552554
Tower Hamlets,E09000030,08/12/2021,34,30.91,Cases with confirmed SGTF,110,22.63447446,40.53858543
Tower Hamlets,E09000030,09/12/2021,90,52.94,Cases with confirmed S-gene,170,45.16614703,60.58118208
Tower Hamlets,E09000030,09/12/2021,80,47.06,Cases with confirmed SGTF,170,39.41881792,54.83385297
Tower Hamlets,E09000030,10/12/2021,79,48.77,Cases with confirmed S-gene,162,40.8863074,56.70401717
Tower Hamlets,E09000030,10/12/2021,83,51.23,Cases with confirmed SGTF,162,43.29598283,59.1136926
Trafford,E08000009,05/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Trafford,E08000009,08/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
Trafford,E08000009,09/11/2021,139,100,Cases with confirmed S-gene,139,96.64817222,100
Trafford,E08000009,10/11/2021,119,100,Cases with confirmed S-gene,119,96.10265585,100
Trafford,E08000009,11/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Trafford,E08000009,12/11/2021,106,100,Cases with confirmed S-gene,106,95.64158619,100
Trafford,E08000009,15/11/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Trafford,E08000009,16/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Trafford,E08000009,17/11/2021,141,100,Cases with confirmed S-gene,141,96.69444064,100
Trafford,E08000009,18/11/2021,148,100,Cases with confirmed S-gene,148,96.84678448,100
Trafford,E08000009,19/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Trafford,E08000009,22/11/2021,166,100,Cases with confirmed S-gene,166,97.18087851,100
Trafford,E08000009,23/11/2021,132,100,Cases with confirmed S-gene,132,96.47550729,100
Trafford,E08000009,24/11/2021,133,100,Cases with confirmed S-gene,133,96.50125488,100
Trafford,E08000009,25/11/2021,163,100,Cases with confirmed S-gene,163,97.13020096,100
Trafford,E08000009,27/11/2021,114,100,Cases with confirmed S-gene,114,95.93735542,100
Trafford,E08000009,28/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Trafford,E08000009,29/11/2021,146,99.32,Cases with confirmed S-gene,147,95.70047716,99.96447947
Trafford,E08000009,29/11/2021,1,0.68,Cases with confirmed SGTF,147,0.035520535,4.299522845
Trafford,E08000009,30/11/2021,176,99.44,Cases with confirmed S-gene,177,96.41283118,99.97050134
Trafford,E08000009,30/11/2021,1,0.56,Cases with confirmed SGTF,177,0.029498664,3.587168819
Trafford,E08000009,01/12/2021,182,98.91,Cases with confirmed S-gene,184,95.71514897,99.81150727
Trafford,E08000009,01/12/2021,2,1.09,Cases with confirmed SGTF,184,0.188492728,4.284851028
Trafford,E08000009,02/12/2021,135,100,Cases with confirmed S-gene,135,96.55163774,100
Trafford,E08000009,03/12/2021,158,98.14,Cases with confirmed S-gene,161,94.22194344,99.51753518
Trafford,E08000009,03/12/2021,3,1.86,Cases with confirmed SGTF,161,0.48246482,5.778056561
Trafford,E08000009,05/12/2021,132,96.35,Cases with confirmed S-gene,137,91.25502813,98.64868449
Trafford,E08000009,05/12/2021,5,3.65,Cases with confirmed SGTF,137,1.351315506,8.744971871
Trafford,E08000009,06/12/2021,137,92.57,Cases with confirmed S-gene,148,86.77135871,96.04528426
Trafford,E08000009,06/12/2021,11,7.43,Cases with confirmed SGTF,148,3.954715737,13.22864129
Trafford,E08000009,07/12/2021,182,90.1,Cases with confirmed S-gene,202,84.916058,93.69764158
Trafford,E08000009,07/12/2021,20,9.9,Cases with confirmed SGTF,202,6.302358422,15.083942
Trafford,E08000009,08/12/2021,133,83.12,Cases with confirmed S-gene,160,76.21532737,88.39944795
Trafford,E08000009,08/12/2021,27,16.88,Cases with confirmed SGTF,160,11.60055205,23.78467263
Trafford,E08000009,09/12/2021,119,78.29,Cases with confirmed S-gene,152,70.72695572,84.38859806
Trafford,E08000009,09/12/2021,33,21.71,Cases with confirmed SGTF,152,15.61140194,29.27304428
Trafford,E08000009,10/12/2021,166,72.81,Cases with confirmed S-gene,228,66.45935707,78.37048641
Trafford,E08000009,10/12/2021,62,27.19,Cases with confirmed SGTF,228,21.62951359,33.54064293
Trafford,E08000009,11/12/2021,128,70.72,Cases with confirmed S-gene,181,63.4253298,77.1145495
Trafford,E08000009,11/12/2021,53,29.28,Cases with confirmed SGTF,181,22.8854505,36.5746702
Trafford,E08000009,12/12/2021,139,68.14,Cases with confirmed S-gene,204,61.20543204,74.37320254
Trafford,E08000009,12/12/2021,65,31.86,Cases with confirmed SGTF,204,25.62679746,38.79456796
Tunbridge Wells,E07000116,09/12/2021,96,93.2,Cases with confirmed S-gene,103,86.02176169,96.98936887
Tunbridge Wells,E07000116,09/12/2021,7,6.8,Cases with confirmed SGTF,103,3.010631135,13.97823831
Tunbridge Wells,E07000116,13/12/2021,71,65.14,Cases with confirmed S-gene,109,55.34618477,73.84653147
Tunbridge Wells,E07000116,13/12/2021,38,34.86,Cases with confirmed SGTF,109,26.15346853,44.65381523
Wakefield,E08000036,01/11/2021,217,100,Cases with confirmed S-gene,217,97.83178201,100
Wakefield,E08000036,02/11/2021,174,100,Cases with confirmed S-gene,174,97.30766196,100
Wakefield,E08000036,03/11/2021,177,100,Cases with confirmed S-gene,177,97.35231454,100
Wakefield,E08000036,04/11/2021,160,100,Cases with confirmed S-gene,160,97.07766808,100
Wakefield,E08000036,05/11/2021,141,100,Cases with confirmed S-gene,141,96.69444064,100
Wakefield,E08000036,06/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
Wakefield,E08000036,07/11/2021,122,100,Cases with confirmed S-gene,122,96.19553335,100
Wakefield,E08000036,08/11/2021,205,100,Cases with confirmed S-gene,205,97.70722272,100
Wakefield,E08000036,09/11/2021,169,100,Cases with confirmed S-gene,169,97.2297973,100
Wakefield,E08000036,10/11/2021,224,100,Cases with confirmed S-gene,224,97.89838361,100
Wakefield,E08000036,11/11/2021,223,100,Cases with confirmed S-gene,223,97.88912071,100
Wakefield,E08000036,12/11/2021,198,100,Cases with confirmed S-gene,198,97.62772496,100
Wakefield,E08000036,13/11/2021,118,100,Cases with confirmed S-gene,118,96.07068069,100
Wakefield,E08000036,14/11/2021,166,100,Cases with confirmed S-gene,166,97.18087851,100
Wakefield,E08000036,15/11/2021,209,100,Cases with confirmed S-gene,209,97.75030275,100
Wakefield,E08000036,16/11/2021,209,100,Cases with confirmed S-gene,209,97.75030275,100
Wakefield,E08000036,17/11/2021,193,100,Cases with confirmed S-gene,193,97.56747992,100
Wakefield,E08000036,18/11/2021,180,100,Cases with confirmed S-gene,180,97.39551017,100
Wakefield,E08000036,19/11/2021,182,100,Cases with confirmed S-gene,182,97.42353266,100
Wakefield,E08000036,20/11/2021,143,100,Cases with confirmed S-gene,143,96.73944909,100
Wakefield,E08000036,21/11/2021,167,100,Cases with confirmed S-gene,167,97.19737561,100
Wakefield,E08000036,22/11/2021,201,100,Cases with confirmed S-gene,201,97.66246059,100
Wakefield,E08000036,23/11/2021,204,100,Cases with confirmed S-gene,204,97.69619368,100
Wakefield,E08000036,24/11/2021,193,99.48,Cases with confirmed S-gene,194,96.72071459,99.97308683
Wakefield,E08000036,24/11/2021,1,0.52,Cases with confirmed SGTF,194,0.026913165,3.27928541
Wakefield,E08000036,25/11/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
Wakefield,E08000036,26/11/2021,162,100,Cases with confirmed S-gene,162,97.11290112,100
Wakefield,E08000036,28/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Wakefield,E08000036,29/11/2021,216,100,Cases with confirmed S-gene,216,97.82192134,100
Wakefield,E08000036,30/11/2021,190,100,Cases with confirmed S-gene,190,97.52984143,100
Wakefield,E08000036,01/12/2021,194,100,Cases with confirmed S-gene,194,97.57977249,100
Wakefield,E08000036,02/12/2021,188,100,Cases with confirmed S-gene,188,97.50409526,100
Wakefield,E08000036,03/12/2021,141,99.3,Cases with confirmed S-gene,142,95.55330477,99.96322837
Wakefield,E08000036,03/12/2021,1,0.7,Cases with confirmed SGTF,142,0.036771631,4.44669523
Wakefield,E08000036,04/12/2021,119,100,Cases with confirmed S-gene,119,96.10265585,100
Wakefield,E08000036,05/12/2021,155,97.48,Cases with confirmed S-gene,159,93.2775513,99.19106961
Wakefield,E08000036,05/12/2021,4,2.52,Cases with confirmed SGTF,159,0.808930392,6.722448701
Wakefield,E08000036,06/12/2021,200,100,Cases with confirmed S-gene,200,97.65099562,100
Wakefield,E08000036,07/12/2021,166,98.81,Cases with confirmed S-gene,168,95.31718733,99.79353237
Wakefield,E08000036,07/12/2021,2,1.19,Cases with confirmed SGTF,168,0.206467633,4.682812673
Wakefield,E08000036,08/12/2021,201,97.1,Cases with confirmed S-gene,207,93.50205063,98.81631139
Wakefield,E08000036,08/12/2021,6,2.9,Cases with confirmed SGTF,207,1.183688607,6.497949371
Wakefield,E08000036,09/12/2021,173,94.54,Cases with confirmed S-gene,183,89.89567263,97.19925462
Wakefield,E08000036,09/12/2021,10,5.46,Cases with confirmed SGTF,183,2.800745383,10.10432737
Wakefield,E08000036,10/12/2021,140,97.9,Cases with confirmed S-gene,143,93.51671667,99.45663045
Wakefield,E08000036,10/12/2021,3,2.1,Cases with confirmed SGTF,143,0.543369545,6.483283331
Wakefield,E08000036,12/12/2021,130,94.2,Cases with confirmed S-gene,138,88.52243571,97.27945166
Wakefield,E08000036,12/12/2021,8,5.8,Cases with confirmed SGTF,138,2.720548345,11.47756429
Wakefield,E08000036,13/12/2021,127,87.59,Cases with confirmed S-gene,145,80.83490576,92.27634419
Wakefield,E08000036,13/12/2021,18,12.41,Cases with confirmed SGTF,145,7.723655808,19.16509424
Walsall,E08000030,10/12/2021,100,90.91,Cases with confirmed S-gene,110,83.52177501,95.31331277
Walsall,E08000030,10/12/2021,10,9.09,Cases with confirmed SGTF,110,4.686687226,16.47822499
Waltham Forest,E09000031,25/11/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
Waltham Forest,E09000031,04/12/2021,106,96.36,Cases with confirmed S-gene,110,90.40525794,98.82874849
Waltham Forest,E09000031,04/12/2021,4,3.64,Cases with confirmed SGTF,110,1.171251512,9.594742056
Waltham Forest,E09000031,10/12/2021,117,60.62,Cases with confirmed S-gene,193,53.32423709,67.48928657
Waltham Forest,E09000031,10/12/2021,76,39.38,Cases with confirmed SGTF,193,32.51071343,46.67576291
Waltham Forest,E09000031,12/12/2021,73,38.22,Cases with confirmed S-gene,191,31.37739464,45.54436543
Waltham Forest,E09000031,12/12/2021,118,61.78,Cases with confirmed SGTF,191,54.45563457,68.62260536
Waltham Forest,E09000031,13/12/2021,43,23.63,Cases with confirmed S-gene,182,17.7950274,30.59588191
Waltham Forest,E09000031,13/12/2021,139,76.37,Cases with confirmed SGTF,182,69.40411809,82.2049726
Wandsworth,E09000032,06/12/2021,87,84.47,Cases with confirmed S-gene,103,75.69741945,90.58997411
Wandsworth,E09000032,06/12/2021,16,15.53,Cases with confirmed SGTF,103,9.410025891,24.30258055
Wandsworth,E09000032,07/12/2021,107,80.45,Cases with confirmed S-gene,133,72.48540958,86.6139248
Wandsworth,E09000032,07/12/2021,26,19.55,Cases with confirmed SGTF,133,13.3860752,27.51459042
Wandsworth,E09000032,08/12/2021,92,55.42,Cases with confirmed S-gene,166,47.52368067,63.06478087
Wandsworth,E09000032,08/12/2021,74,44.58,Cases with confirmed SGTF,166,36.93521913,52.47631933
Wandsworth,E09000032,09/12/2021,119,56.94,Cases with confirmed S-gene,209,49.91989611,63.69642662
Wandsworth,E09000032,09/12/2021,90,43.06,Cases with confirmed SGTF,209,36.30357338,50.08010389
Wandsworth,E09000032,10/12/2021,80,53.33,Cases with confirmed S-gene,150,45.03798014,61.45535546
Wandsworth,E09000032,10/12/2021,70,46.67,Cases with confirmed SGTF,150,38.54464454,54.96201986
Warrington,E06000007,01/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Warrington,E06000007,02/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Warrington,E06000007,03/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Warrington,E06000007,08/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Warrington,E06000007,15/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Warrington,E06000007,16/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Warrington,E06000007,17/11/2021,122,100,Cases with confirmed S-gene,122,96.19553335,100
Warrington,E06000007,18/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
Warrington,E06000007,22/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
Warrington,E06000007,23/11/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Warrington,E06000007,24/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Warrington,E06000007,25/11/2021,122,100,Cases with confirmed S-gene,122,96.19553335,100
Warrington,E06000007,26/11/2021,122,100,Cases with confirmed S-gene,122,96.19553335,100
Warrington,E06000007,28/11/2021,124,100,Cases with confirmed S-gene,124,96.25503088,100
Warrington,E06000007,29/11/2021,169,100,Cases with confirmed S-gene,169,97.2297973,100
Warrington,E06000007,30/11/2021,150,100,Cases with confirmed S-gene,150,96.88776565,100
Warrington,E06000007,01/12/2021,154,99.35,Cases with confirmed S-gene,155,95.9167096,99.96631328
Warrington,E06000007,01/12/2021,1,0.65,Cases with confirmed SGTF,155,0.033686716,4.083290404
Warrington,E06000007,02/12/2021,169,98.83,Cases with confirmed S-gene,171,95.3973392,99.79715921
Warrington,E06000007,02/12/2021,2,1.17,Cases with confirmed SGTF,171,0.202840791,4.602660805
Warrington,E06000007,03/12/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Warrington,E06000007,06/12/2021,127,97.69,Cases with confirmed S-gene,130,92.88999668,99.40212121
Warrington,E06000007,06/12/2021,3,2.31,Cases with confirmed SGTF,130,0.597878791,7.110003319
Warrington,E06000007,07/12/2021,135,95.74,Cases with confirmed S-gene,141,90.56520202,98.25847099
Warrington,E06000007,07/12/2021,6,4.26,Cases with confirmed SGTF,141,1.741529006,9.43479798
Warrington,E06000007,08/12/2021,106,86.18,Cases with confirmed S-gene,123,78.51383799,91.51098475
Warrington,E06000007,08/12/2021,17,13.82,Cases with confirmed SGTF,123,8.489015251,21.48616201
Warrington,E06000007,09/12/2021,108,88.52,Cases with confirmed S-gene,122,81.178671,93.35426765
Warrington,E06000007,09/12/2021,14,11.48,Cases with confirmed SGTF,122,6.645732354,18.821329
Warrington,E06000007,10/12/2021,114,83.21,Cases with confirmed S-gene,137,75.66090433,88.8476533
Warrington,E06000007,10/12/2021,23,16.79,Cases with confirmed SGTF,137,11.1523467,24.33909567
Warrington,E06000007,11/12/2021,95,77.87,Cases with confirmed S-gene,122,69.27223361,84.6714338
Warrington,E06000007,11/12/2021,27,22.13,Cases with confirmed SGTF,122,15.3285662,30.72776639
Warrington,E06000007,12/12/2021,103,77.44,Cases with confirmed S-gene,133,69.22327237,84.04321512
Warrington,E06000007,12/12/2021,30,22.56,Cases with confirmed SGTF,133,15.95678488,30.77672763
Warrington,E06000007,13/12/2021,91,56.52,Cases with confirmed S-gene,161,48.49135654,64.23597586
Warrington,E06000007,13/12/2021,70,43.48,Cases with confirmed SGTF,161,35.76402414,51.50864346
West Northamptonshire,E06000062,01/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
West Northamptonshire,E06000062,02/11/2021,142,100,Cases with confirmed S-gene,142,96.71709912,100
West Northamptonshire,E06000062,03/11/2021,154,100,Cases with confirmed S-gene,154,96.96661328,100
West Northamptonshire,E06000062,08/11/2021,123,99.19,Cases with confirmed S-gene,124,94.92834074,99.95788873
West Northamptonshire,E06000062,08/11/2021,1,0.81,Cases with confirmed SGTF,124,0.042111272,5.071659258
West Northamptonshire,E06000062,09/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
West Northamptonshire,E06000062,11/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
West Northamptonshire,E06000062,12/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
West Northamptonshire,E06000062,15/11/2021,139,100,Cases with confirmed S-gene,139,96.64817222,100
West Northamptonshire,E06000062,16/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
West Northamptonshire,E06000062,17/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
West Northamptonshire,E06000062,18/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
West Northamptonshire,E06000062,19/11/2021,126,100,Cases with confirmed S-gene,126,96.31269614,100
West Northamptonshire,E06000062,20/11/2021,138,100,Cases with confirmed S-gene,138,96.62454887,100
West Northamptonshire,E06000062,21/11/2021,136,100,Cases with confirmed S-gene,136,96.57628893,100
West Northamptonshire,E06000062,22/11/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
West Northamptonshire,E06000062,23/11/2021,214,100,Cases with confirmed S-gene,214,97.80192845,100
West Northamptonshire,E06000062,24/11/2021,110,99.1,Cases with confirmed S-gene,111,94.35539191,99.95295489
West Northamptonshire,E06000062,24/11/2021,1,0.9,Cases with confirmed SGTF,111,0.047045106,5.644608086
West Northamptonshire,E06000062,25/11/2021,150,100,Cases with confirmed S-gene,150,96.88776565,100
West Northamptonshire,E06000062,26/11/2021,104,96.3,Cases with confirmed S-gene,108,90.23498104,98.80693703
West Northamptonshire,E06000062,26/11/2021,4,3.7,Cases with confirmed SGTF,108,1.193062972,9.765018962
West Northamptonshire,E06000062,29/11/2021,153,93.87,Cases with confirmed S-gene,163,88.69762298,96.85224201
West Northamptonshire,E06000062,29/11/2021,10,6.13,Cases with confirmed SGTF,163,3.14775799,11.30237702
West Northamptonshire,E06000062,30/11/2021,160,96.97,Cases with confirmed S-gene,165,92.69656628,98.87909022
West Northamptonshire,E06000062,30/11/2021,5,3.03,Cases with confirmed SGTF,165,1.120909778,7.303433723
